date,ind,rain,ind,maxt,ind,mint,gmin,soil
26-Feb-59,4,0, , , , , , 
27-Feb-59,0,5.9, , , , , , 
28-Feb-59,0,0.5, , , , , , 
01-Mar-59,4,0, , , , , , 
02-Mar-59,0,1.4, , , , , , 
03-Mar-59,0,0.4, , , , , , 
04-Mar-59,0,7.3, , , , , , 
05-Mar-59,0,1.2, , , , , , 
06-Mar-59,0,1, , , , , , 
07-Mar-59,0,0, , , , , , 
08-Mar-59,4,0, , , , , , 
09-Mar-59,4,0, , , , , , 
10-Mar-59,0,4.3, , , , , , 
11-Mar-59,0,3.5, , , , , , 
12-Mar-59,0,0, , , , , , 
13-Mar-59,4,0, , , , , , 
14-Mar-59,0,5.8, , , , , , 
15-Mar-59,0,0, , , , , , 
16-Mar-59,0,0, , , , , , 
17-Mar-59,0,0, , , , , , 
18-Mar-59,0,0, , , , , , 
19-Mar-59,0,0, , , , , , 
20-Mar-59,0,0, , , , , , 
21-Mar-59,0,1.5, , , , , , 
22-Mar-59,0,0.1, , , , , , 
23-Mar-59,0,8.2, , , , , , 
24-Mar-59,0,0.2, , , , , , 
25-Mar-59,0,0, , , , , , 
26-Mar-59,0,0.1, , , , , , 
27-Mar-59,0,1.4, , , , , , 
28-Mar-59,0,1.7, , , , , , 
29-Mar-59,0,0.4, , , , , , 
30-Mar-59,0,0, , , , , , 
31-Mar-59,0,0.3, , , , , , 
01-Apr-59,0,0, , , , , , 
02-Apr-59,4,0, , , , , , 
03-Apr-59,0,0, , , , , , 
04-Apr-59,0,0, , , , , , 
05-Apr-59,0,1.2, , , , , , 
06-Apr-59,0,0.5, , , , , , 
07-Apr-59,0,0.3, , , , , , 
08-Apr-59,0,1.1, , , , , , 
09-Apr-59,0,3.1, , , , , , 
10-Apr-59,0,1.4, , , , , , 
11-Apr-59,0,4, , , , , , 
12-Apr-59,0,0.3, , , , , , 
13-Apr-59,4,0, , , , , , 
14-Apr-59,0,3.8, , , , , , 
15-Apr-59,0,3.2, , , , , , 
16-Apr-59,0,0.2, , , , , , 
17-Apr-59,0,0.8, , , , , , 
18-Apr-59,0,0.5, , , , , , 
19-Apr-59,0,0.1, , , , , , 
20-Apr-59,0,0, , , , , , 
21-Apr-59,0,0, , , , , , 
22-Apr-59,0,0, , , , , , 
23-Apr-59,0,0, , , , , , 
24-Apr-59,0,1, , , , , , 
25-Apr-59,0,6.3, , , , , , 
26-Apr-59,0,2.4, , , , , , 
27-Apr-59,0,0.6, , , , , , 
28-Apr-59,0,0.7, , , , , , 
29-Apr-59,0,0, , , , , , 
30-Apr-59,0,0.5, , , , , , 
01-May-59,0,1.9, , , , , , 
02-May-59,4,0, , , , , , 
03-May-59,0,0, , , , , , 
04-May-59,0,0, , , , , , 
05-May-59,0,0, , , , , , 
06-May-59,0,0, , , , , , 
07-May-59,0,0.3, , , , , , 
08-May-59,4,0, , , , , , 
09-May-59,0,12.5, , , , , , 
10-May-59,0,9.5, , , , , , 
11-May-59,0,0, , , , , , 
12-May-59,0,0, , , , , , 
13-May-59,0,0, , , , , , 
14-May-59,0,0, , , , , , 
15-May-59,0,0, , , , , , 
16-May-59,0,0, , , , , , 
17-May-59,0,0, , , , , , 
18-May-59,0,0.9, , , , , , 
19-May-59,0,0.3, , , , , , 
20-May-59,0,28.1, , , , , , 
21-May-59,0,20.5, , , , , , 
22-May-59,0,0.2, , , , , , 
23-May-59,0,0, , , , , , 
24-May-59,0,0, , , , , , 
25-May-59,0,0, , , , , , 
26-May-59,0,0, , , , , , 
27-May-59,0,0, , , , , , 
28-May-59,0,0, , , , , , 
29-May-59,0,0, , , , , , 
30-May-59,0,0, , , , , , 
31-May-59,0,2.4, , , , , , 
01-Jun-59,0,0, , , , , , 
02-Jun-59,0,0, , , , , , 
03-Jun-59,0,4.8, , , , , , 
04-Jun-59,0,0, , , , , , 
05-Jun-59,0,1.3, , , , , , 
06-Jun-59,0,2.3, , , , , , 
07-Jun-59,0,2, , , , , , 
08-Jun-59,0,2.7, , , , , , 
09-Jun-59,4,0, , , , , , 
10-Jun-59,0,0.2, , , , , , 
11-Jun-59,0,0, , , , , , 
12-Jun-59,0,0, , , , , , 
13-Jun-59,0,0, , , , , , 
14-Jun-59,0,0, , , , , , 
15-Jun-59,0,0.2, , , , , , 
16-Jun-59,0,0, , , , , , 
17-Jun-59,0,0, , , , , , 
18-Jun-59,0,0, , , , , , 
19-Jun-59,0,0, , , , , , 
20-Jun-59,0,0, , , , , , 
21-Jun-59,0,0.3, , , , , , 
22-Jun-59,0,7.6, , , , , , 
23-Jun-59,0,0.2, , , , , , 
24-Jun-59,0,1.9, , , , , , 
25-Jun-59,0,1.1, , , , , , 
26-Jun-59,0,1, , , , , , 
27-Jun-59,0,16.4, , , , , , 
28-Jun-59,0,2.8, , , , , , 
29-Jun-59,0,8, , , , , , 
30-Jun-59,0,1, , , , , , 
01-Jul-59,0,2.3, , , , , , 
02-Jul-59,4,0, , , , , , 
03-Jul-59,0,0, , , , , , 
04-Jul-59,0,0, , , , , , 
05-Jul-59,4,0, , , , , , 
06-Jul-59,0,0, , , , , , 
07-Jul-59,0,0, , , , , , 
08-Jul-59,0,0, , , , , , 
09-Jul-59,4,0, , , , , , 
10-Jul-59,0,0, , , , , , 
11-Jul-59,0,7.3, , , , , , 
12-Jul-59,4,0, , , , , , 
13-Jul-59,0,0, , , , , , 
14-Jul-59,0,0, , , , , , 
15-Jul-59,0,2.9, , , , , , 
16-Jul-59,0,0.4, , , , , , 
17-Jul-59,0,3.8, , , , , , 
18-Jul-59,0,8.8, , , , , , 
19-Jul-59,4,0, , , , , , 
20-Jul-59,0,1.4, , , , , , 
21-Jul-59,0,0, , , , , , 
22-Jul-59,0,0, , , , , , 
23-Jul-59,0,0, , , , , , 
24-Jul-59,0,0, , , , , , 
25-Jul-59,0,0.4, , , , , , 
26-Jul-59,0,2.6, , , , , , 
27-Jul-59,0,6.5, , , , , , 
28-Jul-59,0,10.7, , , , , , 
29-Jul-59,0,3.9, , , , , , 
30-Jul-59,0,0.3, , , , , , 
31-Jul-59,0,0, , , , , , 
01-Aug-59,4,0, , , , , , 
02-Aug-59,0,0.3, , , , , , 
03-Aug-59,4,0, , , , , , 
04-Aug-59,0,0, , , , , , 
05-Aug-59,4,0, , , , , , 
06-Aug-59,4,0, , , , , , 
07-Aug-59,0,0, , , , , , 
08-Aug-59,0,0, , , , , , 
09-Aug-59,0,0, , , , , , 
10-Aug-59,0,0, , , , , , 
11-Aug-59,0,0, , , , , , 
12-Aug-59,0,0, , , , , , 
13-Aug-59,0,7.5, , , , , , 
14-Aug-59,4,0, , , , , , 
15-Aug-59,0,0, , , , , , 
16-Aug-59,0,0, , , , , , 
17-Aug-59,0,0, , , , , , 
18-Aug-59,0,0, , , , , , 
19-Aug-59,0,0, , , , , , 
20-Aug-59,0,8.5, , , , , , 
21-Aug-59,0,0, , , , , , 
22-Aug-59,0,1.1, , , , , , 
23-Aug-59,0,0, , , , , , 
24-Aug-59,0,0, , , , , , 
25-Aug-59,0,0, , , , , , 
26-Aug-59,0,0, , , , , , 
27-Aug-59,0,0.3, , , , , , 
28-Aug-59,0,0.1, , , , , , 
29-Aug-59,0,0, , , , , , 
30-Aug-59,0,0, , , , , , 
31-Aug-59,0,0, , , , , , 
01-Sep-59,0,0, , , , , , 
02-Sep-59,0,0, , , , , , 
03-Sep-59,0,0, , , , , , 
04-Sep-59,0,0, , , , , , 
05-Sep-59,0,0.2, , , , , , 
06-Sep-59,0,0.2, , , , , , 
07-Sep-59,0,0, , , , , , 
08-Sep-59,0,0, , , , , , 
09-Sep-59,0,0, , , , , , 
10-Sep-59,0,0, , , , , , 
11-Sep-59,0,0, , , , , , 
12-Sep-59,0,0, , , , , , 
13-Sep-59,0,0, , , , , , 
14-Sep-59,0,0, , , , , , 
15-Sep-59,0,0, , , , , , 
16-Sep-59,4,0, , , , , , 
17-Sep-59,0,0, , , , , , 
18-Sep-59,0,0, , , , , , 
19-Sep-59,0,0, , , , , , 
20-Sep-59,0,9.3, , , , , , 
21-Sep-59,0,5.5, , , , , , 
22-Sep-59,0,0, , , , , , 
23-Sep-59,0,0.5, , , , , , 
24-Sep-59,0,3.8, , , , , , 
25-Sep-59,0,0.9, , , , , , 
26-Sep-59,0,0, , , , , , 
27-Sep-59,0,0, , , , , , 
28-Sep-59,0,0, , , , , , 
29-Sep-59,0,0, , , , , , 
30-Sep-59,0,0, , , , , , 
01-Oct-59,0,0, , , , , , 
02-Oct-59,0,0, , , , , , 
03-Oct-59,0,0, , , , , , 
04-Oct-59,0,0, , , , , , 
05-Oct-59,0,0, , , , , , 
06-Oct-59,0,5.5, , , , , , 
07-Oct-59,4,0, , , , , , 
08-Oct-59,0,0.8, , , , , , 
09-Oct-59,0,11.6, , , , , , 
10-Oct-59,0,21.9, , , , , , 
11-Oct-59,0,2.7, , , , , , 
12-Oct-59,0,0, , , , , , 
13-Oct-59,0,0, , , , , , 
14-Oct-59,0,0, , , , , , 
15-Oct-59,0,0, , , , , , 
16-Oct-59,0,3, , , , , , 
17-Oct-59,0,29.6, , , , , , 
18-Oct-59,0,3.2, , , , , , 
19-Oct-59,0,0.3, , , , , , 
20-Oct-59,0,2.9, , , , , , 
21-Oct-59,0,1.7, , , , , , 
22-Oct-59,0,0, , , , , , 
23-Oct-59,0,0.9, , , , , , 
24-Oct-59,4,0, , , , , , 
25-Oct-59,0,0, , , , , , 
26-Oct-59,0,8.2, , , , , , 
27-Oct-59,0,4, , , , , , 
28-Oct-59,0,0, , , , , , 
29-Oct-59,4,0, , , , , , 
30-Oct-59,0,0.2, , , , , , 
31-Oct-59,0,0.2, , , , , , 
01-Nov-59,4,0, , , , , , 
02-Nov-59,0,0.3, , , , , , 
03-Nov-59,0,0, , , , , , 
04-Nov-59,0,0.5, , , , , , 
05-Nov-59,0,0.6, , , , , , 
06-Nov-59,0,1.9, , , , , , 
07-Nov-59,0,0, , , , , , 
08-Nov-59,0,3.8, , , , , , 
09-Nov-59,4,0, , , , , , 
10-Nov-59,0,0, , , , , , 
11-Nov-59,0,0, , , , , , 
12-Nov-59,0,15.6, , , , , , 
13-Nov-59,0,16.9, , , , , , 
14-Nov-59,4,0, , , , , , 
15-Nov-59,0,0, , , , , , 
16-Nov-59,4,0, , , , , , 
17-Nov-59,0,2.5, , , , , , 
18-Nov-59,0,3.2, , , , , , 
19-Nov-59,0,19.1, , , , , , 
20-Nov-59,0,0.9, , , , , , 
21-Nov-59,4,0, , , , , , 
22-Nov-59,0,0.2, , , , , , 
23-Nov-59,0,3.3, , , , , , 
24-Nov-59,0,1, , , , , , 
25-Nov-59,0,0.3, , , , , , 
26-Nov-59,0,0, , , , , , 
27-Nov-59,0,0, , , , , , 
28-Nov-59,0,0.9, , , , , , 
29-Nov-59,0,0, , , , , , 
30-Nov-59,0,10.2, , , , , , 
01-Dec-59,0,2.3, , , , , , 
02-Dec-59,0,0.3, , , , , , 
03-Dec-59,0,6.9, , , , , , 
04-Dec-59,0,0.2, , , , , , 
05-Dec-59,0,2.9, , , , , , 
06-Dec-59,0,22.2, , , , , , 
07-Dec-59,0,8.4, , , , , , 
08-Dec-59,0,10.8, , , , , , 
09-Dec-59,0,0, , , , , , 
10-Dec-59,0,6.7, , , , , , 
11-Dec-59,0,3.8, , , , , , 
12-Dec-59,0,3.1, , , , , , 
13-Dec-59,0,0.3, , , , , , 
14-Dec-59,0,0, , , , , , 
15-Dec-59,0,0.7, , , , , , 
16-Dec-59,0,2.3, , , , , , 
17-Dec-59,0,3.2, , , , , , 
18-Dec-59,0,1.9, , , , , , 
19-Dec-59,0,4.2, , , , , , 
20-Dec-59,0,1.8, , , , , , 
21-Dec-59,0,1.7, , , , , , 
22-Dec-59,0,2.1, , , , , , 
23-Dec-59,0,0.5, , , , , , 
24-Dec-59,0,1.2, , , , , , 
25-Dec-59,0,4, , , , , , 
26-Dec-59,0,12.2, , , , , , 
27-Dec-59,0,1, , , , , , 
28-Dec-59,0,4.2, , , , , , 
29-Dec-59,0,0.8, , , , , , 
30-Dec-59,0,0, , , , , , 
31-Dec-59,0,5.1, , , , , , 
01-Jan-60,0,4.6, , , , , , 
02-Jan-60,0,3.3, , , , , , 
03-Jan-60,0,2.3, , , , , , 
04-Jan-60,0,16.6, , , , , , 
05-Jan-60,0,0, , , , , , 
06-Jan-60,0,0, , , , , , 
07-Jan-60,0,0, , , , , , 
08-Jan-60,0,0, , , , , , 
09-Jan-60,0,0, , , , , , 
10-Jan-60,0,0, , , , , , 
11-Jan-60,0,0, , , , , , 
12-Jan-60,0,0.3, , , , , , 
13-Jan-60,0,3.2, , , , , , 
14-Jan-60,0,1, , , , , , 
15-Jan-60,0,0.9, , , , , , 
16-Jan-60,0,0, , , , , , 
17-Jan-60,0,0.5, , , , , , 
18-Jan-60,0,4.5, , , , , , 
19-Jan-60,0,5, , , , , , 
20-Jan-60,0,21.3, , , , , , 
21-Jan-60,0,0.9, , , , , , 
22-Jan-60,0,0.5, , , , , , 
23-Jan-60,0,0.3, , , , , , 
24-Jan-60,0,0, , , , , , 
25-Jan-60,0,0, , , , , , 
26-Jan-60,0,1.2, , , , , , 
27-Jan-60,0,0.6, , , , , , 
28-Jan-60,0,0.1, , , , , , 
29-Jan-60,0,11.8, , , , , , 
30-Jan-60,0,0.9, , , , , , 
31-Jan-60,0,0.4, , , , , , 
01-Feb-60,0,1.5, , , , , , 
02-Feb-60,0,0.7, , , , , , 
03-Feb-60,0,1.7, , , , , , 
04-Feb-60,0,0.2, , , , , , 
05-Feb-60,0,0, , , , , , 
06-Feb-60,0,0, , , , , , 
07-Feb-60,0,0, , , , , , 
08-Feb-60,0,0, , , , , , 
09-Feb-60,0,0, , , , , , 
10-Feb-60,0,0.8, , , , , , 
11-Feb-60,0,0.6, , , , , , 
12-Feb-60,0,9.7, , , , , , 
13-Feb-60,0,3.5, , , , , , 
14-Feb-60,0,2.8, , , , , , 
15-Feb-60,4,0, , , , , , 
16-Feb-60,4,0, , , , , , 
17-Feb-60,0,0.4, , , , , , 
18-Feb-60,0,0.5, , , , , , 
19-Feb-60,0,0.2, , , , , , 
20-Feb-60,0,0, , , , , , 
21-Feb-60,0,0, , , , , , 
22-Feb-60,0,0, , , , , , 
23-Feb-60,0,0, , , , , , 
24-Feb-60,0,15.1, , , , , , 
25-Feb-60,0,0, , , , , , 
26-Feb-60,0,3.5, , , , , , 
27-Feb-60,4,0, , , , , , 
28-Feb-60,4,0, , , , , , 
29-Feb-60,0,0.4, , , , , , 
01-Mar-60,0,5.8, , , , , , 
02-Mar-60,0,2.7, , , , , , 
03-Mar-60,4,0, , , , , , 
04-Mar-60,4,0, , , , , , 
05-Mar-60,0,0, , , , , , 
06-Mar-60,0,0, , , , , , 
07-Mar-60,0,0, , , , , , 
08-Mar-60,0,0, , , , , , 
09-Mar-60,0,6.3, , , , , , 
10-Mar-60,0,1.3, , , , , , 
11-Mar-60,0,0.3, , , , , , 
12-Mar-60,0,9.4, , , , , , 
13-Mar-60,0,4.2, , , , , , 
14-Mar-60,0,7.8, , , , , , 
15-Mar-60,0,5.8, , , , , , 
16-Mar-60,0,0, , , , , , 
17-Mar-60,0,0.4, , , , , , 
18-Mar-60,0,7.4, , , , , , 
19-Mar-60,0,6.7, , , , , , 
20-Mar-60,4,0, , , , , , 
21-Mar-60,0,0, , , , , , 
22-Mar-60,0,0, , , , , , 
23-Mar-60,0,0, , , , , , 
24-Mar-60,0,0, , , , , , 
25-Mar-60,0,0, , , , , , 
26-Mar-60,0,0, , , , , , 
27-Mar-60,4,0, , , , , , 
28-Mar-60,0,0.7, , , , , , 
29-Mar-60,0,0.7, , , , , , 
30-Mar-60,0,10.6, , , , , , 
31-Mar-60,0,0, , , , , , 
01-Apr-60,0,16.2, , , , , , 
02-Apr-60,0,2.2, , , , , , 
03-Apr-60,0,0.8, , , , , , 
04-Apr-60,0,1, , , , , , 
05-Apr-60,4,0, , , , , , 
06-Apr-60,0,1.4, , , , , , 
07-Apr-60,0,0.1, , , , , , 
08-Apr-60,0,0.9, , , , , , 
09-Apr-60,0,2.3, , , , , , 
10-Apr-60,0,0.5, , , , , , 
11-Apr-60,0,3.9, , , , , , 
12-Apr-60,0,0.3, , , , , , 
13-Apr-60,0,0.5, , , , , , 
14-Apr-60,0,3.5, , , , , , 
15-Apr-60,0,1.5, , , , , , 
16-Apr-60,0,0, , , , , , 
17-Apr-60,0,0, , , , , , 
18-Apr-60,0,1.6, , , , , , 
19-Apr-60,0,0, , , , , , 
20-Apr-60,0,1.2, , , , , , 
21-Apr-60,0,0, , , , , , 
22-Apr-60,4,0, , , , , , 
23-Apr-60,0,0, , , , , , 
24-Apr-60,0,0, , , , , , 
25-Apr-60,0,0, , , , , , 
26-Apr-60,0,0, , , , , , 
27-Apr-60,0,0, , , , , , 
28-Apr-60,0,0, , , , , , 
29-Apr-60,0,0, , , , , , 
30-Apr-60,0,0, , , , , , 
01-May-60,0,0, , , , , , 
02-May-60,0,0, , , , , , 
03-May-60,0,1.1, , , , , , 
04-May-60,0,0.1, , , , , , 
05-May-60,0,0, , , , , , 
06-May-60,0,0, , , , , , 
07-May-60,0,0.1, , , , , , 
08-May-60,0,0.1, , , , , , 
09-May-60,0,0, , , , , , 
10-May-60,0,0, , , , , , 
11-May-60,0,11.8, , , , , , 
12-May-60,0,19.5, , , , , , 
13-May-60,0,6.3, , , , , , 
14-May-60,0,0, , , , , , 
15-May-60,0,0.7, , , , , , 
16-May-60,0,0, , , , , , 
17-May-60,0,0, , , , , , 
18-May-60,0,0, , , , , , 
19-May-60,0,0, , , , , , 
20-May-60,0,0, , , , , , 
21-May-60,0,0, , , , , , 
22-May-60,4,0, , , , , , 
23-May-60,0,9.7, , , , , , 
24-May-60,0,0.6, , , , , , 
25-May-60,0,1.9, , , , , , 
26-May-60,0,0, , , , , , 
27-May-60,0,0, , , , , , 
28-May-60,0,0, , , , , , 
29-May-60,0,0, , , , , , 
30-May-60,0,0, , , , , , 
31-May-60,0,0, , , , , , 
01-Jun-60,4,0, , , , , , 
02-Jun-60,4,0, , , , , , 
03-Jun-60,0,0, , , , , , 
04-Jun-60,0,0, , , , , , 
05-Jun-60,0,0.9, , , , , , 
06-Jun-60,0,13.5, , , , , , 
07-Jun-60,0,9.4, , , , , , 
08-Jun-60,0,3.3, , , , , , 
09-Jun-60,4,0, , , , , , 
10-Jun-60,0,2.8, , , , , , 
11-Jun-60,0,0.5, , , , , , 
12-Jun-60,0,0.4, , , , , , 
13-Jun-60,0,15.5, , , , , , 
14-Jun-60,0,2.8, , , , , , 
15-Jun-60,0,0.5, , , , , , 
16-Jun-60,0,0, , , , , , 
17-Jun-60,0,0, , , , , , 
18-Jun-60,0,0, , , , , , 
19-Jun-60,0,0, , , , , , 
20-Jun-60,0,0, , , , , , 
21-Jun-60,0,0, , , , , , 
22-Jun-60,0,8.8, , , , , , 
23-Jun-60,0,0, , , , , , 
24-Jun-60,0,0, , , , , , 
25-Jun-60,0,0, , , , , , 
26-Jun-60,0,0, , , , , , 
27-Jun-60,0,0, , , , , , 
28-Jun-60,0,0, , , , , , 
29-Jun-60,0,0, , , , , , 
30-Jun-60,4,0, , , , , , 
01-Jul-60,0,0.1, , , , , , 
02-Jul-60,0,0.3, , , , , , 
03-Jul-60,0,3.3, , , , , , 
04-Jul-60,0,11.3, , , , , , 
05-Jul-60,0,0.7, , , , , , 
06-Jul-60,0,0, , , , , , 
07-Jul-60,0,5.6, , , , , , 
08-Jul-60,0,0.2, , , , , , 
09-Jul-60,0,10.2, , , , , , 
10-Jul-60,0,6.7, , , , , , 
11-Jul-60,0,1.3, , , , , , 
12-Jul-60,0,1.9, , , , , , 
13-Jul-60,0,8, , , , , , 
14-Jul-60,0,6.8, , , , , , 
15-Jul-60,0,12.9, , , , , , 
16-Jul-60,0,5.1, , , , , , 
17-Jul-60,0,15.9, , , , , , 
18-Jul-60,0,0.4, , , , , , 
19-Jul-60,0,6.8, , , , , , 
20-Jul-60,0,2.8, , , , , , 
21-Jul-60,0,3.7, , , , , , 
22-Jul-60,0,3.5, , , , , , 
23-Jul-60,0,3.2, , , , , , 
24-Jul-60,4,0, , , , , , 
25-Jul-60,0,0.2, , , , , , 
26-Jul-60,0,2.7, , , , , , 
27-Jul-60,0,3.4, , , , , , 
28-Jul-60,0,5.4, , , , , , 
29-Jul-60,0,0, , , , , , 
30-Jul-60,4,0, , , , , , 
31-Jul-60,0,10.4, , , , , , 
01-Aug-60,0,0.4, , , , , , 
02-Aug-60,4,0, , , , , , 
03-Aug-60,0,1.8, , , , , , 
04-Aug-60,0,0.3, , , , , , 
05-Aug-60,4,0, , , , , , 
06-Aug-60,0,1.1, , , , , , 
07-Aug-60,0,0.1, , , , , , 
08-Aug-60,0,2.4, , , , , , 
09-Aug-60,0,3.3, , , , , , 
10-Aug-60,4,0, , , , , , 
11-Aug-60,4,0, , , , , , 
12-Aug-60,0,0, , , , , , 
13-Aug-60,0,9.9, , , , , , 
14-Aug-60,0,5.7, , , , , , 
15-Aug-60,0,0.3, , , , , , 
16-Aug-60,0,0, , , , , , 
17-Aug-60,0,0.3, , , , , , 
18-Aug-60,0,0.2, , , , , , 
19-Aug-60,0,0, , , , , , 
20-Aug-60,0,1.6, , , , , , 
21-Aug-60,0,1.4, , , , , , 
22-Aug-60,0,0.3, , , , , , 
23-Aug-60,0,0.9, , , , , , 
24-Aug-60,0,5.9, , , , , , 
25-Aug-60,0,7.9, , , , , , 
26-Aug-60,4,0, , , , , , 
27-Aug-60,0,0.9, , , , , , 
28-Aug-60,0,6.9, , , , , , 
29-Aug-60,0,1.9, , , , , , 
30-Aug-60,0,4.7, , , , , , 
31-Aug-60,0,13.9, , , , , , 
01-Sep-60,0,0.3, , , , , , 
02-Sep-60,0,0.5, , , , , , 
03-Sep-60,0,1.1, , , , , , 
04-Sep-60,0,0.8, , , , , , 
05-Sep-60,0,3, , , , , , 
06-Sep-60,0,7.1, , , , , , 
07-Sep-60,0,0, , , , , , 
08-Sep-60,0,0.5, , , , , , 
09-Sep-60,0,0, , , , , , 
10-Sep-60,0,0, , , , , , 
11-Sep-60,0,4.9, , , , , , 
12-Sep-60,0,0, , , , , , 
13-Sep-60,0,11.6, , , , , , 
14-Sep-60,0,4, , , , , , 
15-Sep-60,0,3.6, , , , , , 
16-Sep-60,0,12.1, , , , , , 
17-Sep-60,0,0.9, , , , , , 
18-Sep-60,0,1.2, , , , , , 
19-Sep-60,4,0, , , , , , 
20-Sep-60,0,0.2, , , , , , 
21-Sep-60,0,3.1, , , , , , 
22-Sep-60,0,0, , , , , , 
23-Sep-60,0,0, , , , , , 
24-Sep-60,0,0, , , , , , 
25-Sep-60,0,0, , , , , , 
26-Sep-60,0,0, , , , , , 
27-Sep-60,0,19.6, , , , , , 
28-Sep-60,0,1.3, , , , , , 
29-Sep-60,0,0.8, , , , , , 
30-Sep-60,0,3.2, , , , , , 
01-Oct-60,0,27.5, , , , , , 
02-Oct-60,0,26.2, , , , , , 
03-Oct-60,0,0.1, , , , , , 
04-Oct-60,0,4.4, , , , , , 
05-Oct-60,0,0.9, , , , , , 
06-Oct-60,0,0, , , , , , 
07-Oct-60,0,4.8, , , , , , 
08-Oct-60,0,3.6, , , , , , 
09-Oct-60,0,0, , , , , , 
10-Oct-60,0,0, , , , , , 
11-Oct-60,0,0.7, , , , , , 
12-Oct-60,0,0.4, , , , , , 
13-Oct-60,0,0, , , , , , 
14-Oct-60,0,0, , , , , , 
15-Oct-60,0,0, , , , , , 
16-Oct-60,0,1.8, , , , , , 
17-Oct-60,0,0.8, , , , , , 
18-Oct-60,0,9.9, , , , , , 
19-Oct-60,0,0, , , , , , 
20-Oct-60,0,3.7, , , , , , 
21-Oct-60,0,0.4, , , , , , 
22-Oct-60,0,21.1, , , , , , 
23-Oct-60,0,0, , , , , , 
24-Oct-60,4,0, , , , , , 
25-Oct-60,0,0, , , , , , 
26-Oct-60,0,20, , , , , , 
27-Oct-60,0,17.9, , , , , , 
28-Oct-60,0,0.9, , , , , , 
29-Oct-60,0,0, , , , , , 
30-Oct-60,0,3, , , , , , 
31-Oct-60,0,24.2, , , , , , 
01-Nov-60,0,15, , , , , , 
02-Nov-60,0,3.5, , , , , , 
03-Nov-60,4,0, , , , , , 
04-Nov-60,0,0.3, , , , , , 
05-Nov-60,0,2.5, , , , , , 
06-Nov-60,0,0, , , , , , 
07-Nov-60,0,0.1, , , , , , 
08-Nov-60,0,1.7, , , , , , 
09-Nov-60,0,5.6, , , , , , 
10-Nov-60,0,1.6, , , , , , 
11-Nov-60,0,0, , , , , , 
12-Nov-60,0,0, , , , , , 
13-Nov-60,0,0.3, , , , , , 
14-Nov-60,0,4.3, , , , , , 
15-Nov-60,0,0.6, , , , , , 
16-Nov-60,0,1.9, , , , , , 
17-Nov-60,0,0, , , , , , 
18-Nov-60,0,0.1, , , , , , 
19-Nov-60,0,6.9, , , , , , 
20-Nov-60,0,8.5, , , , , , 
21-Nov-60,0,5.2, , , , , , 
22-Nov-60,0,1.7, , , , , , 
23-Nov-60,0,16.7, , , , , , 
24-Nov-60,0,0.3, , , , , , 
25-Nov-60,0,7.4, , , , , , 
26-Nov-60,0,2.4, , , , , , 
27-Nov-60,0,0, , , , , , 
28-Nov-60,0,3.2, , , , , , 
29-Nov-60,4,0, , , , , , 
30-Nov-60,0,6.8, , , , , , 
01-Dec-60,4,0, , , , , , 
02-Dec-60,0,1.4, , , , , , 
03-Dec-60,0,21.6, , , , , , 
04-Dec-60,0,0, , , , , , 
05-Dec-60,0,22.1, , , , , , 
06-Dec-60,0,0.1, , , , , , 
07-Dec-60,0,0.6, , , , , , 
08-Dec-60,0,1.2, , , , , , 
09-Dec-60,0,0.2, , , , , , 
10-Dec-60,0,0, , , , , , 
11-Dec-60,0,1.2, , , , , , 
12-Dec-60,0,0, , , , , , 
13-Dec-60,0,1.4, , , , , , 
14-Dec-60,0,0, , , , , , 
15-Dec-60,0,0.9, , , , , , 
16-Dec-60,4,0, , , , , , 
17-Dec-60,0,1.8, , , , , , 
18-Dec-60,0,1.5, , , , , , 
19-Dec-60,0,0.3, , , , , , 
20-Dec-60,0,0, , , , , , 
21-Dec-60,4,0, , , , , , 
22-Dec-60,0,1.6, , , , , , 
23-Dec-60,0,0, , , , , , 
24-Dec-60,0,0.4, , , , , , 
25-Dec-60,0,9.2, , , , , , 
26-Dec-60,0,2.9, , , , , , 
27-Dec-60,0,7.1, , , , , , 
28-Dec-60,0,0.1, , , , , , 
29-Dec-60,0,3.7, , , , , , 
30-Dec-60,0,0, , , , , , 
31-Dec-60,4,0, , , , , , 
01-Jan-61,4,0,0,8.6,0,4.6,0.1, 
02-Jan-61,0,4.3,0,7.3,0,4.5,0.6, 
03-Jan-61,0,0,0,6.1,0,1.2,-0.6, 
04-Jan-61,0,0.1,0,6.7,0,1.3,-2.9, 
05-Jan-61,0,8.9,0,7.8,0,1.5,-5.9, 
06-Jan-61,0,0,0,7.1,0,2.1,-1.2, 
07-Jan-61,0,0.7,0,9.6,1,-0.7,-5.7, 
08-Jan-61,4,0,0,7.1,0,4.1,0.2, 
09-Jan-61,0,6.7,0,7.1,0,3.3,-1.3, 
10-Jan-61,4,0,0,6.8,0,4.6,-1.1, 
11-Jan-61,0,0.2,0,10.7,1,-1.1,-5.8, 
12-Jan-61,0,5.7,0,12.4,2,0.1,-1.5, 
13-Jan-61,0,0,0,8,0,7,4.6, 
14-Jan-61,0,0,0,5.7,1,-1.1,-5.6, 
15-Jan-61,0,0,0,5.6,1,-2.1,-8.4, 
16-Jan-61,0,0.1,0,5.6,3,-0.6,-6.3, 
17-Jan-61,0,3.5,0,9.5,0,3.6,-2.5, 
